,Week,Song,Artist,Last week,Peak position,Weeks on chart
48,1961-01-02,Am I Losing You,Jim Reeves,43,31,11
49,1961-01-02,Twistin' Bells,Santo & Johnny,61,49,3
50,1961-01-02,Once In Awhile,The Chimes,49,44,10
51,1961-01-02,Christmas Auld Lang Syne,Bobby Darin,58,51,3
52,1961-01-02,"Let's Go, Let's Go, Let's Go",Hank Ballard And The Midnighters,33,6,16
53,1961-01-02,Like Strangers,The Everly Brothers,47,22,10
54,1961-01-02,A Perfect Love,Frankie Avalon,50,50,4
55,1961-01-02,Last Date,Lawrence Welk And His Orchestra,41,21,8
56,1961-01-02,The Puppet Song,Frankie Avalon,69,56,4
57,1961-01-02,My Last Date (With You),Skeeter Davis,68,57,4
58,1961-01-02,The Magnificent Seven,Al Caiola And His Orchestra,67,58,5
59,1961-01-02,Main Theme from Exodus (Ari's Theme),Mantovani & His Orch.,70,45,7
60,1961-01-02,Lovey Dovey,Buddy Knox,89,60,3
61,1961-01-02,There She Goes,Jerry Wallace,98,61,2
62,1961-01-02,The Hoochi Coochi Coo,Hank Ballard And The Midnighters,72,43,5
63,1961-01-02,Your Other Love,The Flamingos,66,63,3
64,1961-01-02,How To Handle A Woman,Johnny Mathis,75,64,2
65,1961-01-02,Ol' Mac Donald,Frank Sinatra,46,25,9
66,1961-01-02,(Let's Do) The Hully Gully Twist,Bill Doggett,80,66,2
67,1961-01-02,Save The Last Dance For Me,The Drifters,44,1,18
68,1961-01-02,You Don't Want My Love,Andy Williams,79,68,4
69,1961-01-02,My Last Date (With You),Joni James,83,69,3
70,1961-01-02,Cherry Pink And Apple Blossom White,Jerry Murad's Harmonicats,82,70,2
71,1961-01-02,Happy Days,Marv Johnson,86,71,4
72,1961-01-02,C'est Si Bon (It's So Good),Conway Twitty,,,
73,1961-01-02,Walk Slow,Little Willie John,81,48,6
74,1961-01-02,Pepe,Duane Eddy His Twangy Guitar And The Rebels,88,74,3
75,1961-01-02,Mister Livingston,Larry Verne,77,75,3
76,1961-01-02,We Have Love,Dinah Washington,96,76,2
77,1961-01-02,Angel On My Shoulder,Shelby Flint,94,77,2
78,1961-01-02,Spoonful,Etta & Harvey,100,78,2
79,1961-01-02,Utopia,Frank Gari,87,79,3
80,1961-01-02,Make Someone Happy,Perry Como,97,80,2
81,1961-01-02,Milk Cow Blues,Ricky Nelson,,,
82,1961-01-02,I Idolize You,Ike & Tina Turner,90,82,4
83,1961-01-02,Emotions,Brenda Lee,,,
84,1961-01-02,What Would I Do,Mickey & Sylvia,,,
85,1961-01-02,"Yes, I'm Lonesome Tonight",Thelma Carpenter,,,
86,1961-01-02,Spanish Harlem,Ben E. King,,,
87,1961-01-02,"Oh, How I Miss You Tonight",Jeanne Black,99,87,2
88,1961-01-02,There's A Moon Out Tonight,The Capris,,,
89,1961-01-02,Wabash Blues,The Viscounts,91,89,5
90,1961-01-02,First Taste Of Love,Ben E. King,,,
91,1961-01-02,If I Knew,Nat King Cole,,,
92,1961-01-02,All In My Mind,Maxine Brown,,,
93,1961-01-02,Talk To Me Baby,Annette With The Afterbeats,92,92,2
94,1961-01-02,"Don't Believe Him, Donna",Lenny Miles,,,
95,1961-01-02,Don't Read The Letter,Patti Page,,,
96,1961-01-02,I Don't Want Nobody (To Have My Love But You),Ella Johnson with Buddy Johnson,,,
97,1961-01-02,Oh Lonesome Me,Johnny Cash With The Gene Lowery Singers,,,
98,1961-01-02,"Yes, I'm Lonesome Tonight",Dodie Stevens,,,
99,1961-01-02,Sugar Bee,Cleveland Crochet and Band,,,
100,1961-01-02,This Is My Story,Mickey & Sylvia,,,
1,1961-01-09,Wonderland By Night,Bert Kaempfert And His Orchestra,2,1,9
2,1961-01-09,Are You Lonesome To-night?,Elvis Presley With The Jordanaires,1,1,9
3,1961-01-09,Exodus,Ferrante & Teicher,4,3,9
4,1961-01-09,Last Date,Floyd Cramer,3,2,14
5,1961-01-09,Will You Love Me Tomorrow,The Shirelles,14,5,8
6,1961-01-09,Rubber Ball,Bobby Vee,11,6,7
7,1961-01-09,Angel Baby,Rosie And The Originals,9,7,5
8,1961-01-09,North To Alaska,Johnny Horton,6,4,17
9,1961-01-09,"Corinna, Corinna",Ray Peterson,10,9,8
10,1961-01-09,You're Sixteen,Johnny Burnette,8,8,11
11,1961-01-09,A Thousand Stars,Kathy Young With The Innocents,5,3,12
12,1961-01-09,Many Tears Ago,Connie Francis,7,7,10
13,1961-01-09,Calcutta,Lawrence Welk And His Orchestra,22,13,5
14,1961-01-09,He Will Break Your Heart,Jerry Butler,13,7,11
15,1961-01-09,Wonderland By Night,Louis Prima,16,15,9
16,1961-01-09,Sailor (Your Home Is The Sea),Lolita,12,5,12
17,1961-01-09,Lonely Teenager,Dion,15,12,13
18,1961-01-09,Wonderland By Night,Anita Bryant,19,18,6
19,1961-01-09,Shop Around,"The Miracles (featuring Bill ""Smokey"" Robinson)",32,19,5
20,1961-01-09,Wings Of A Dove,Ferlin Husky,23,20,7
21,1961-01-09,Blue Tango,Bill Black's Combo,26,16,7
22,1961-01-09,Baby Oh Baby,The Shells,27,22,4
23,1961-01-09,Calendar Girl,Neil Sedaka,38,23,4
24,1961-01-09,Perfidia,The Ventures,17,15,11
25,1961-01-09,You Are The Only One,Ricky Nelson,42,25,3
26,1961-01-09,Sway,Bobby Rydell,20,14,10
27,1961-01-09,I'm Hurtin',Roy Orbison,40,27,5
28,1961-01-09,Ruby,Ray Charles,28,28,8
29,1961-01-09,My Girl Josephine,Fats Domino,25,14,12
30,1961-01-09,I Count The Tears,The Drifters,37,30,4
31,1961-01-09,Poetry In Motion,Johnny Tillotson,21,2,14
32,1961-01-09,I Gotta Know,Elvis Presley With The Jordanaires,33,20,9
33,1961-01-09,New Orleans,U.S. Bonds,24,6,13
34,1961-01-09,Gee Whiz,The Innocents,44,34,8
35,1961-01-09,Stay,Maurice Williams & The Zodiacs,35,1,15
36,1961-01-09,Lovey Dovey,Buddy Knox,60,36,4
37,1961-01-09,Doll House,Donnie Brooks,34,31,7
38,1961-01-09,Sad Mood,Sam Cooke,36,29,6
39,1961-01-09,Alone At Last,Jackie Wilson,31,8,14
40,1961-01-09,There She Goes,Jerry Wallace,61,40,3
41,1961-01-09,Once In Awhile,The Chimes,50,41,11
42,1961-01-09,Pepe,Duane Eddy His Twangy Guitar And The Rebels,74,42,4
43,1961-01-09,The Hoochi Coochi Coo,Hank Ballard And The Midnighters,62,43,6
44,1961-01-09,The Magnificent Seven,Al Caiola And His Orchestra,58,44,6
45,1961-01-09,My Last Date (With You),Skeeter Davis,57,45,5
46,1961-01-09,Ballad Of The Alamo,Marty Robbins,39,34,13
47,1961-01-09,A Perfect Love,Frankie Avalon,54,47,5
48,1961-01-09,Emotions,Brenda Lee,83,48,2
49,1961-01-09,Bumble Bee,LaVern Baker,46,46,9
50,1961-01-09,Dance By The Light Of The Moon,The Olympics,47,47,6
51,1961-01-09,Fools Rush In (Where Angels Fear To Tread),Brook Benton,30,24,9
52,1961-01-09,Gonzo,James Booker,43,43,10
53,1961-01-09,Main Theme from Exodus (Ari's Theme),Mantovani & His Orch.,59,45,8
54,1961-01-09,Your Other Love,The Flamingos,63,54,4
55,1961-01-09,My Last Date (With You),Joni James,69,55,4
56,1961-01-09,Cherry Pink And Apple Blossom White,Jerry Murad's Harmonicats,70,56,3
57,1961-01-09,C'est Si Bon (It's So Good),Conway Twitty,72,57,2
58,1961-01-09,Last Date,Lawrence Welk And His Orchestra,55,21,9
59,1961-01-09,Walk Slow,Little Willie John,73,48,7
60,1961-01-09,My Empty Arms,Jackie Wilson,,,
61,1961-01-09,The Puppet Song,Frankie Avalon,56,56,5
62,1961-01-09,Happy Days,Marv Johnson,71,62,5
63,1961-01-09,Utopia,Frank Gari,79,63,4
64,1961-01-09,You Don't Want My Love,Andy Williams,68,64,5
65,1961-01-09,"Oh, How I Miss You Tonight",Jeanne Black,87,65,3
66,1961-01-09,All In My Mind,Maxine Brown,92,66,2
67,1961-01-09,"Don't Believe Him, Donna",Lenny Miles,94,67,2
68,1961-01-09,How To Handle A Woman,Johnny Mathis,64,64,3
69,1961-01-09,(Let's Do) The Hully Gully Twist,Bill Doggett,66,66,3
70,1961-01-09,Angel On My Shoulder,Shelby Flint,77,70,3
71,1961-01-09,What Would I Do,Mickey & Sylvia,84,71,2
72,1961-01-09,Spanish Harlem,Ben E. King,86,72,2
73,1961-01-09,There's A Moon Out Tonight,The Capris,88,73,2
74,1961-01-09,"Yes, I'm Lonesome Tonight",Thelma Carpenter,85,74,2
75,1961-01-09,First Taste Of Love,Ben E. King,90,75,2
76,1961-01-09,Don't Read The Letter,Patti Page,95,76,2
77,1961-01-09,Wabash Blues,The Viscounts,89,77,6
78,1961-01-09,"Yes, I'm Lonesome Tonight",Dodie Stevens,98,78,2
79,1961-01-09,Milk Cow Blues,Ricky Nelson,81,79,2
80,1961-01-09,Lost Love,H.B. Barnum,,,
81,1961-01-09,Wheels,The String-A-Longs,,,
82,1961-01-09,The Age For Love,Jimmy Charles,,82,5
83,1961-01-09,I Don't Want Nobody (To Have My Love But You),Ella Johnson with Buddy Johnson,96,83,2
84,1961-01-09,And The Heavens Cried,Ronnie Savoy,,,
85,1961-01-09,We Have Love,Dinah Washington,76,76,3
86,1961-01-09,If I Knew,Nat King Cole,91,86,2
87,1961-01-09,If I Didn't Care,The Platters,,,
88,1961-01-09,What Am I Gonna Do,Jimmy Clanton,,,
89,1961-01-09,Is There Something On Your Mind,Jack Scott,,,
90,1961-01-09,I'll Save The Last Dance For You,Damita Jo,41,22,12
91,1961-01-09,Sugar Bee,Cleveland Crochet and Band,99,91,2
92,1961-01-09,(Ghost) Riders In The Sky,Ramrods,,,
93,1961-01-09,Oh Lonesome Me,Johnny Cash With The Gene Lowery Singers,97,93,2
94,1961-01-09,Chills And Fever,Ronnie Love And His Orchestra,,,
95,1961-01-09,Jimmy's Girl,Johnny Tillotson,,,
96,1961-01-09,Baby Sittin' Boogie,Buzz Clifford,,,
97,1961-01-09,You've Got To Love Her With A Feeling,Freddy King,,,
98,1961-01-09,Muskrat Ramble,Freddy Cannon,,,
99,1961-01-09,"Rockin', Rollin' Ocean",Hank Snow,,87,4
100,1961-01-09,Spoonful,Etta & Harvey,78,78,3
1,1961-01-16,Wonderland By Night,Bert Kaempfert And His Orchestra,1,1,10
2,1961-01-16,Are You Lonesome To-night?,Elvis Presley With The Jordanaires,2,1,10
3,1961-01-16,Exodus,Ferrante & Teicher,3,3,10
4,1961-01-16,Will You Love Me Tomorrow,The Shirelles,5,4,9
5,1961-01-16,Calcutta,Lawrence Welk And His Orchestra,13,5,6
6,1961-01-16,Angel Baby,Rosie And The Originals,7,6,6
7,1961-01-16,Rubber Ball,Bobby Vee,6,6,8
8,1961-01-16,Last Date,Floyd Cramer,4,2,15
9,1961-01-16,"Corinna, Corinna",Ray Peterson,9,9,9
10,1961-01-16,North To Alaska,Johnny Horton,8,4,18
11,1961-01-16,A Thousand Stars,Kathy Young With The Innocents,11,3,13
12,1961-01-16,Shop Around,"The Miracles (featuring Bill ""Smokey"" Robinson)",19,12,6
13,1961-01-16,You're Sixteen,Johnny Burnette,10,8,12
14,1961-01-16,Calendar Girl,Neil Sedaka,23,14,5
15,1961-01-16,Wonderland By Night,Louis Prima,15,15,10
16,1961-01-16,Sailor (Your Home Is The Sea),Lolita,16,5,13
17,1961-01-16,Many Tears Ago,Connie Francis,12,7,11
18,1961-01-16,He Will Break Your Heart,Jerry Butler,14,7,12
19,1961-01-16,Lonely Teenager,Dion,17,12,14
20,1961-01-16,Wonderland By Night,Anita Bryant,18,18,7
21,1961-01-16,Baby Oh Baby,The Shells,22,21,5
22,1961-01-16,Blue Tango,Bill Black's Combo,21,16,8
23,1961-01-16,Wings Of A Dove,Ferlin Husky,20,20,8
24,1961-01-16,I Count The Tears,The Drifters,30,24,5
25,1961-01-16,Once In Awhile,The Chimes,41,25,12
26,1961-01-16,Emotions,Brenda Lee,48,26,3
27,1961-01-16,You Are The Only One,Ricky Nelson,25,25,4
28,1961-01-16,Gee Whiz,The Innocents,34,28,9
29,1961-01-16,My Empty Arms,Jackie Wilson,60,29,2
30,1961-01-16,I'm Hurtin',Roy Orbison,27,27,6
31,1961-01-16,Lovey Dovey,Buddy Knox,36,31,5
32,1961-01-16,My Girl Josephine,Fats Domino,29,14,13
33,1961-01-16,Perfidia,The Ventures,24,15,12
34,1961-01-16,My Last Date (With You),Skeeter Davis,45,34,6
35,1961-01-16,The Hoochi Coochi Coo,Hank Ballard And The Midnighters,43,35,7
36,1961-01-16,Sway,Bobby Rydell,26,14,11
37,1961-01-16,I Gotta Know,Elvis Presley With The Jordanaires,32,20,10
38,1961-01-16,Pepe,Duane Eddy His Twangy Guitar And The Rebels,42,38,5
39,1961-01-16,C'est Si Bon (It's So Good),Conway Twitty,57,39,3
40,1961-01-16,The Magnificent Seven,Al Caiola And His Orchestra,44,40,7
41,1961-01-16,Main Theme from Exodus (Ari's Theme),Mantovani & His Orch.,53,41,9
42,1961-01-16,There She Goes,Jerry Wallace,40,40,4
43,1961-01-16,Doll House,Donnie Brooks,37,31,8
44,1961-01-16,Stay,Maurice Williams & The Zodiacs,35,1,16
45,1961-01-16,My Last Date (With You),Joni James,55,45,5
46,1961-01-16,There's A Moon Out Tonight,The Capris,73,46,3
47,1961-01-16,Poetry In Motion,Johnny Tillotson,31,2,15
48,1961-01-16,Wheels,The String-A-Longs,81,48,2
49,1961-01-16,Sad Mood,Sam Cooke,38,29,7
50,1961-01-16,Ruby,Ray Charles,28,28,9
51,1961-01-16,Bumble Bee,LaVern Baker,49,46,10
52,1961-01-16,Utopia,Frank Gari,63,52,5
53,1961-01-16,A Perfect Love,Frankie Avalon,47,47,6
54,1961-01-16,All In My Mind,Maxine Brown,66,54,3
55,1961-01-16,Gonzo,James Booker,52,43,11
56,1961-01-16,Alone At Last,Jackie Wilson,39,8,15
57,1961-01-16,The Puppet Song,Frankie Avalon,61,56,6
58,1961-01-16,Happy Days,Marv Johnson,62,58,6
59,1961-01-16,Spanish Harlem,Ben E. King,72,59,3
60,1961-01-16,"Don't Believe Him, Donna",Lenny Miles,67,60,3
61,1961-01-16,Angel On My Shoulder,Shelby Flint,70,61,4
62,1961-01-16,Last Date,Lawrence Welk And His Orchestra,58,21,10
63,1961-01-16,"Oh, How I Miss You Tonight",Jeanne Black,65,63,4
64,1961-01-16,You Don't Want My Love,Andy Williams,64,64,6
65,1961-01-16,Don't Read The Letter,Patti Page,76,65,3
66,1961-01-16,Cherry Pink And Apple Blossom White,Jerry Murad's Harmonicats,56,56,4
67,1961-01-16,"Yes, I'm Lonesome Tonight",Thelma Carpenter,74,67,3
68,1961-01-16,Walk Slow,Little Willie John,59,48,8
69,1961-01-16,First Taste Of Love,Ben E. King,75,69,3
70,1961-01-16,Lost Love,H.B. Barnum,80,70,2
71,1961-01-16,Your Other Love,The Flamingos,54,54,5
72,1961-01-16,No One,Connie Francis,,,
73,1961-01-16,What Am I Gonna Do,Jimmy Clanton,88,73,2
74,1961-01-16,"Yes, I'm Lonesome Tonight",Dodie Stevens,78,74,3
75,1961-01-16,At Last,Etta James,,,
76,1961-01-16,What Would I Do,Mickey & Sylvia,71,71,3
77,1961-01-16,Baby Sittin' Boogie,Buzz Clifford,96,77,2
78,1961-01-16,I Don't Want Nobody (To Have My Love But You),Ella Johnson with Buddy Johnson,83,78,3
79,1961-01-16,If I Didn't Care,The Platters,87,79,2
80,1961-01-16,Milk Cow Blues,Ricky Nelson,79,79,3
81,1961-01-16,The Age For Love,Jimmy Charles,82,81,6
82,1961-01-16,Dance By The Light Of The Moon,The Olympics,50,47,7
83,1961-01-16,Sound-Off,Titus Turner,,,
84,1961-01-16,(Ghost) Riders In The Sky,Ramrods,92,84,2
85,1961-01-16,Sugar Bee,Cleveland Crochet and Band,91,85,3
86,1961-01-16,Chills And Fever,Ronnie Love And His Orchestra,94,86,2
87,1961-01-16,Flamingo Express,The Royaltones,,,
88,1961-01-16,Wabash Blues,The Viscounts,77,77,7
89,1961-01-16,The Story Of My Love,Paul Anka,,,
90,1961-01-16,Where The Boys Are,Connie Francis,,,
91,1961-01-16,Muskrat Ramble,Freddy Cannon,98,91,2
92,1961-01-16,Jimmy's Girl,Johnny Tillotson,95,92,2
93,1961-01-16,You've Got To Love Her With A Feeling,Freddy King,97,93,2
94,1961-01-16,Fools Rush In (Where Angels Fear To Tread),Brook Benton,51,24,10
95,1961-01-16,Them That Got,Ray Charles and his Orchestra,,,
96,1961-01-16,And The Heavens Cried,Ronnie Savoy,84,84,2
97,1961-01-16,New Orleans,U.S. Bonds,33,6,14
98,1961-01-16,Gift Of Love,Van Dykes,,,
99,1961-01-16,When I Fall In Love,Etta Jones,,,
100,1961-01-16,I Remember,Maurice Williams & The Zodiacs,,,
1,1961-01-23,Wonderland By Night,Bert Kaempfert And His Orchestra,1,1,11
2,1961-01-23,Exodus,Ferrante & Teicher,3,2,11
3,1961-01-23,Calcutta,Lawrence Welk And His Orchestra,5,3,7
4,1961-01-23,Will You Love Me Tomorrow,The Shirelles,4,4,10
5,1961-01-23,Angel Baby,Rosie And The Originals,6,5,7
6,1961-01-23,Are You Lonesome To-night?,Elvis Presley With The Jordanaires,2,1,11
7,1961-01-23,Shop Around,"The Miracles (featuring Bill ""Smokey"" Robinson)",12,7,7
8,1961-01-23,Calendar Girl,Neil Sedaka,14,8,6
9,1961-01-23,Rubber Ball,Bobby Vee,7,6,9
10,1961-01-23,"Corinna, Corinna",Ray Peterson,9,9,10
11,1961-01-23,Last Date,Floyd Cramer,8,2,16
12,1961-01-23,North To Alaska,Johnny Horton,10,4,19
13,1961-01-23,Emotions,Brenda Lee,26,13,4
14,1961-01-23,Once In Awhile,The Chimes,25,14,13
15,1961-01-23,A Thousand Stars,Kathy Young With The Innocents,11,3,14
16,1961-01-23,Wings Of A Dove,Ferlin Husky,23,16,9
17,1961-01-23,My Empty Arms,Jackie Wilson,29,17,3
18,1961-01-23,Sailor (Your Home Is The Sea),Lolita,16,5,14
19,1961-01-23,Wonderland By Night,Louis Prima,15,15,11
20,1961-01-23,You're Sixteen,Johnny Burnette,13,8,13
21,1961-01-23,He Will Break Your Heart,Jerry Butler,18,7,13
22,1961-01-23,I Count The Tears,The Drifters,24,22,6
23,1961-01-23,Lonely Teenager,Dion,19,12,15
24,1961-01-23,Baby Oh Baby,The Shells,21,21,6
25,1961-01-23,Lovey Dovey,Buddy Knox,31,25,6
26,1961-01-23,My Last Date (With You),Skeeter Davis,34,26,7
27,1961-01-23,Wonderland By Night,Anita Bryant,20,18,8
28,1961-01-23,My Girl Josephine,Fats Domino,32,14,14
29,1961-01-23,Pepe,Duane Eddy His Twangy Guitar And The Rebels,38,29,6
30,1961-01-23,The Hoochi Coochi Coo,Hank Ballard And The Midnighters,35,30,8
31,1961-01-23,Main Theme from Exodus (Ari's Theme),Mantovani & His Orch.,41,31,10
32,1961-01-23,C'est Si Bon (It's So Good),Conway Twitty,39,32,4
33,1961-01-23,You Are The Only One,Ricky Nelson,27,25,5
34,1961-01-23,Wheels,The String-A-Longs,48,34,3
35,1961-01-23,The Magnificent Seven,Al Caiola And His Orchestra,40,35,8
36,1961-01-23,There's A Moon Out Tonight,The Capris,46,36,4
37,1961-01-23,Many Tears Ago,Connie Francis,17,7,12
38,1961-01-23,My Last Date (With You),Joni James,45,38,6
39,1961-01-23,Gee Whiz,The Innocents,28,28,10
40,1961-01-23,Blue Tango,Bill Black's Combo,22,16,9
41,1961-01-23,There She Goes,Jerry Wallace,42,40,5
42,1961-01-23,Where The Boys Are,Connie Francis,90,42,2
43,1961-01-23,I Gotta Know,Elvis Presley With The Jordanaires,37,20,11
44,1961-01-23,Utopia,Frank Gari,52,44,6
45,1961-01-23,Spanish Harlem,Ben E. King,59,45,4
46,1961-01-23,I'm Hurtin',Roy Orbison,30,27,7
47,1961-01-23,All In My Mind,Maxine Brown,54,47,4
48,1961-01-23,Doll House,Donnie Brooks,43,31,9
49,1961-01-23,Pony Time,Chubby Checker,,,
50,1961-01-23,If I Didn't Care,The Platters,79,50,3
51,1961-01-23,"Don't Believe Him, Donna",Lenny Miles,60,51,4
52,1961-01-23,Bumble Bee,LaVern Baker,51,46,11
53,1961-01-23,Good Time Baby,Bobby Rydell,,,
54,1961-01-23,Perfidia,The Ventures,33,15,13
55,1961-01-23,Baby Sittin' Boogie,Buzz Clifford,77,55,3
56,1961-01-23,What Am I Gonna Do,Jimmy Clanton,73,56,3
57,1961-01-23,Angel On My Shoulder,Shelby Flint,61,57,5
58,1961-01-23,"Yes, I'm Lonesome Tonight",Thelma Carpenter,67,58,4
59,1961-01-23,Stay,Maurice Williams & The Zodiacs,44,1,17
60,1961-01-23,The Tear Of The Year,Jackie Wilson,,,
61,1961-01-23,First Taste Of Love,Ben E. King,69,61,4
62,1961-01-23,Lost Love,H.B. Barnum,70,62,3
63,1961-01-23,"Yes, I'm Lonesome Tonight",Dodie Stevens,74,63,4
64,1961-01-23,At Last,Etta James,75,64,2
65,1961-01-23,Muskrat Ramble,Freddy Cannon,91,65,3
66,1961-01-23,No One,Connie Francis,72,66,2
67,1961-01-23,The Story Of My Love,Paul Anka,89,67,2
68,1961-01-23,Dedicated To The One I Love,The Shirelles,,68,5
69,1961-01-23,The Age For Love,Jimmy Charles,81,69,7
70,1961-01-23,Don't Read The Letter,Patti Page,65,65,4
71,1961-01-23,Happy Days,Marv Johnson,58,58,7
72,1961-01-23,Chills And Fever,Ronnie Love And His Orchestra,86,72,3
73,1961-01-23,What Would I Do,Mickey & Sylvia,76,71,4
74,1961-01-23,Jimmy's Girl,Johnny Tillotson,92,74,3
75,1961-01-23,Last Date,Lawrence Welk And His Orchestra,62,21,11
76,1961-01-23,Sad Mood,Sam Cooke,49,29,8
77,1961-01-23,Sound-Off,Titus Turner,83,77,2
78,1961-01-23,What A Price,Fats Domino,,,
79,1961-01-23,Leave My Kitten Alone,Little Willie John,,60,10
80,1961-01-23,Sugar Bee,Cleveland Crochet and Band,85,80,4
81,1961-01-23,(Ghost) Riders In The Sky,Ramrods,84,81,3
82,1961-01-23,Flamingo Express,The Royaltones,87,82,2
83,1961-01-23,Ain't That Just Like A Woman,Fats Domino,,,
84,1961-01-23,When I Fall In Love,Etta Jones,99,84,2
85,1961-01-23,Them That Got,Ray Charles and his Orchestra,95,85,2
86,1961-01-23,I Remember,Maurice Williams & The Zodiacs,100,86,2
87,1961-01-23,Pony Time,The Goodtimers,,,
88,1961-01-23,Dedicated To The One I Love,"The ""5"" Royales",,,
89,1961-01-23,You Don't Want My Love,Andy Williams,64,64,7
90,1961-01-23,The Exodus Song (This Land Is Mine),Pat Boone,,,
91,1961-01-23,Gift Of Love,Van Dykes,98,91,2
92,1961-01-23,Trouble In Mind,Nina Simone,,,
93,1961-01-23,Ram-Bunk-Shush,The Ventures,,,
94,1961-01-23,Apache,Jorgen Ingmann & His Guitar,,,
95,1961-01-23,"Tonite, Tonite",Mello-Kings,,,
96,1961-01-23,The Puppet Song,Frankie Avalon,57,56,7
97,1961-01-23,"Oh, How I Miss You Tonight",Jeanne Black,63,63,5
98,1961-01-23,Ginnie Bell,Paul Dino,,,
99,1961-01-23,In The Still Of The Nite,The Five Satins,,81,5
100,1961-01-23,Charlena,The Sevilles,,,
1,1961-01-30,Will You Love Me Tomorrow,The Shirelles,4,1,11
2,1961-01-30,Calcutta,Lawrence Welk And His Orchestra,3,2,8
3,1961-01-30,Exodus,Ferrante & Teicher,2,2,12
4,1961-01-30,Wonderland By Night,Bert Kaempfert And His Orchestra,1,1,12
5,1961-01-30,Shop Around,"The Miracles (featuring Bill ""Smokey"" Robinson)",7,5,8
6,1961-01-30,Angel Baby,Rosie And The Originals,5,5,8
7,1961-01-30,Calendar Girl,Neil Sedaka,8,7,7
8,1961-01-30,Emotions,Brenda Lee,13,8,5
9,1961-01-30,Rubber Ball,Bobby Vee,9,6,10
10,1961-01-30,Are You Lonesome To-night?,Elvis Presley With The Jordanaires,6,1,12
11,1961-01-30,"Corinna, Corinna",Ray Peterson,10,9,11
12,1961-01-30,Once In Awhile,The Chimes,14,12,14
13,1961-01-30,North To Alaska,Johnny Horton,12,4,20
14,1961-01-30,Last Date,Floyd Cramer,11,2,17
15,1961-01-30,My Empty Arms,Jackie Wilson,17,15,4
16,1961-01-30,Wings Of A Dove,Ferlin Husky,16,16,10
17,1961-01-30,I Count The Tears,The Drifters,22,17,7
18,1961-01-30,A Thousand Stars,Kathy Young With The Innocents,15,3,15
19,1961-01-30,Sailor (Your Home Is The Sea),Lolita,18,5,15
