,Week,Song,Artist,Last week,Peak position,Weeks on chart
56,2017-01-07,How Far I'll Go,Auli'i Cravalho,66,52,4
57,2017-01-07,Do You Mind,"DJ Khaled Featuring Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross",60,27,20
58,2017-01-07,Party,Chris Brown Featuring Usher & Gucci Mane,,,
59,2017-01-07,Immortal,J. Cole,11,11,2
60,2017-01-07,May We All,Florida Georgia Line Featuring Tim McGraw,56,30,17
61,2017-01-07,Say You Won't Let Go,James Arthur,65,60,9
62,2017-01-07,Wanna Be That Song,Brett Eldredge,59,53,12
63,2017-01-07,Too Much Sauce,DJ ESCO Featuring Future & Lil Uzi Vert,74,61,18
64,2017-01-07,Better Man,Little Big Town,68,53,8
65,2017-01-07,Chantaje,Shakira Featuring Maluma,71,65,6
66,2017-01-07,Dirty Laundry,Carrie Underwood,70,66,10
67,2017-01-07,1 Night,Lil Yachty,73,49,20
68,2017-01-07,Redbone,Childish Gambino,75,48,4
69,2017-01-07,Sneakin',Drake Featuring 21 Savage,72,28,9
70,2017-01-07,Million Reasons,Lady Gaga,62,52,7
71,2017-01-07,A Guy With A Girl,Blake Shelton,79,71,6
72,2017-01-07,Just Hold On,Steve Aoki & Louis Tomlinson,52,52,2
73,2017-01-07,Song For Another Time,Old Dominion,69,59,13
74,2017-01-07,Pick Up The Phone,Young Thug And Travis Scott Featuring Quavo,76,43,19
75,2017-01-07,Make Me (Cry),Noah Cyrus Featuring Labrinth,,75,2
76,2017-01-07,Star Of The Show,Thomas Rhett,84,76,8
77,2017-01-07,HandClap,Fitz And The Tantrums,80,63,13
78,2017-01-07,How I'll Always Be,Tim McGraw,85,78,10
79,2017-01-07,Rockabye,Clean Bandit Featuring Sean Paul & Anne-Marie,90,79,3
80,2017-01-07,Alone,Marshmello,99,80,4
81,2017-01-07,How Far I'll Go,Alessia Cara,94,81,3
82,2017-01-07,All We Know,The Chainsmokers Featuring Phoebe Ryan,95,18,12
83,2017-01-07,Change,J. Cole,21,21,2
84,2017-01-07,Dirt On My Boots,Jon Pardi,92,84,3
85,2017-01-07,Selfish,PnB Rock,96,81,7
86,2017-01-07,You're Welcome,Dwayne Johnson,97,83,4
87,2017-01-07,Fresh Eyes,Andy Grammer,88,59,12
88,2017-01-07,Sleep Without You,Brett Young,86,47,15
89,2017-01-07,She's Mine Pt.1,J. Cole,22,22,2
90,2017-01-07,Ville Mentality,J. Cole,24,24,2
91,2017-01-07,OTW,DJ Luke Nasty,,,
92,2017-01-07,Red Opps,21 Savage,,,
93,2017-01-07,For Whom The Bell Tolls,J. Cole,23,23,2
94,2017-01-07,Six Feet Under,The Weeknd,81,34,4
95,2017-01-07,Reminder,The Weeknd,78,31,4
96,2017-01-07,Play That Song,Train,87,77,4
97,2017-01-07,Sidewalks,The Weeknd Featuring Kendrick Lamar,82,27,4
98,2017-01-07,Foldin Clothes,J. Cole,30,30,2
99,2017-01-07,Swang,Rae Sremmurd,,,
100,2017-01-07,Versace On The Floor,Bruno Mars,,98,2
1,2017-01-14,Black Beatles,Rae Sremmurd Featuring Gucci Mane,2,1,16
2,2017-01-14,Bad And Boujee,Migos Featuring Lil Uzi Vert,13,2,7
3,2017-01-14,Starboy,The Weeknd Featuring Daft Punk,1,1,15
4,2017-01-14,Closer,The Chainsmokers Featuring Halsey,3,1,22
5,2017-01-14,24K Magic,Bruno Mars,4,4,12
6,2017-01-14,Juju On That Beat (TZ Anthem),Zay Hilfigerrr & Zayion McCall,5,5,14
7,2017-01-14,Side To Side,Ariana Grande Featuring Nicki Minaj,6,4,18
8,2017-01-14,Let Me Love You,DJ Snake Featuring Justin Bieber,7,4,21
9,2017-01-14,Fake Love,Drake,10,9,10
10,2017-01-14,Broccoli,D.R.A.M. Featuring Lil Yachty,15,5,29
11,2017-01-14,Don't Wanna Know,Maroon 5 Featuring Kendrick Lamar,8,7,12
12,2017-01-14,Bad Things,Machine Gun Kelly x Camila Cabello,9,9,9
13,2017-01-14,Heathens,twenty one pilots,12,2,28
14,2017-01-14,Caroline,Amine,11,11,17
15,2017-01-14,Scars To Your Beautiful,Alessia Cara,14,13,18
16,2017-01-14,All Time Low,Jon Bellion,24,16,12
17,2017-01-14,Mercy,Shawn Mendes,28,17,15
18,2017-01-14,Starving,Hailee Steinfeld & Grey Featuring Zedd,17,12,22
19,2017-01-14,OOOUUU,Young M.A,19,19,18
20,2017-01-14,This Town,Niall Horan,37,20,14
21,2017-01-14,Bounce Back,Big Sean,21,21,8
22,2017-01-14,I Don't Wanna Live Forever (Fifty Shades Darker),Zayn / Taylor Swift,18,6,3
23,2017-01-14,Love On The Brain,Rihanna,20,20,11
24,2017-01-14,Treat You Better,Shawn Mendes,26,6,30
25,2017-01-14,Can't Stop The Feeling!,Justin Timberlake,32,1,34
26,2017-01-14,In The Name Of Love,Martin Garrix & Bebe Rexha,30,24,20
27,2017-01-14,The Greatest,Sia Featuring Kendrick Lamar,22,18,17
28,2017-01-14,Blue Ain't Your Color,Keith Urban,33,24,16
29,2017-01-14,Chill Bill,Rob $tone Featuring J. Davi$ & Spooks,39,29,22
30,2017-01-14,Cheap Thrills,Sia Featuring Sean Paul,36,1,46
31,2017-01-14,I Hate U I Love U,gnash Featuring Olivia O'Brien,31,10,37
32,2017-01-14,Hallelujah,Pentatonix,23,23,10
33,2017-01-14,Careless Whisper,Wham! Featuring George Michael,,1,22
34,2017-01-14,I Feel It Coming,The Weeknd Featuring Daft Punk,25,22,6
35,2017-01-14,All I Want For Christmas Is You,Mariah Carey,16,11,19
36,2017-01-14,X,21 Savage & Metro Boomin Featuring Future,43,36,16
37,2017-01-14,Don't Let Me Down,The Chainsmokers Featuring Daya,34,3,46
38,2017-01-14,Cold Water,Major Lazer Featuring Justin Bieber & MO,38,2,23
39,2017-01-14,Love Me Now,John Legend,40,23,10
40,2017-01-14,Unsteady,X Ambassadors,42,20,33
41,2017-01-14,Last Christmas,Wham!,50,41,2
42,2017-01-14,You Was Right,Lil Uzi Vert,52,42,25
43,2017-01-14,No Heart,21 Savage & Metro Boomin,53,43,10
44,2017-01-14,Water Under The Bridge,Adele,51,44,8
45,2017-01-14,May We All,Florida Georgia Line Featuring Tim McGraw,60,30,18
46,2017-01-14,Deja Vu,J. Cole,35,7,3
47,2017-01-14,Faith,George Michael,,1,21
48,2017-01-14,Wanna Be That Song,Brett Eldredge,62,48,13
49,2017-01-14,How Far I'll Go,Auli'i Cravalho,56,49,5
50,2017-01-14,Say You Won't Let Go,James Arthur,61,50,10
51,2017-01-14,Selfish,PnB Rock,85,51,8
52,2017-01-14,Used To This,Future Featuring Drake,55,14,8
53,2017-01-14,Party Monster,The Weeknd,49,16,6
54,2017-01-14,Dirty Laundry,Carrie Underwood,66,54,11
55,2017-01-14,Better Man,Little Big Town,64,53,9
56,2017-01-14,Too Much Sauce,DJ ESCO Featuring Future & Lil Uzi Vert,63,56,19
57,2017-01-14,Both,Gucci Mane Featuring Drake,41,41,2
58,2017-01-14,Party,Chris Brown Featuring Usher & Gucci Mane,58,58,2
59,2017-01-14,Star Of The Show,Thomas Rhett,76,59,9
60,2017-01-14,A Guy With A Girl,Blake Shelton,71,60,7
61,2017-01-14,Neighbors,J. Cole,54,13,3
62,2017-01-14,Sleep Without You,Brett Young,88,47,16
63,2017-01-14,Chantaje,Shakira Featuring Maluma,65,63,7
64,2017-01-14,Dirt On My Boots,Jon Pardi,84,64,4
65,2017-01-14,Pick Up The Phone,Young Thug And Travis Scott Featuring Quavo,74,43,20
66,2017-01-14,Sneakin',Drake Featuring 21 Savage,69,28,10
67,2017-01-14,HandClap,Fitz And The Tantrums,77,63,14
68,2017-01-14,Immortal,J. Cole,59,11,3
69,2017-01-14,How Far I'll Go,Alessia Cara,81,69,4
70,2017-01-14,How I'll Always Be,Tim McGraw,78,70,11
71,2017-01-14,Moves,Big Sean,,,
72,2017-01-14,Song For Another Time,Old Dominion,73,59,14
73,2017-01-14,You're Welcome,Dwayne Johnson,86,73,5
74,2017-01-14,OTW,DJ Luke Nasty,91,74,2
75,2017-01-14,Red Opps,21 Savage,92,75,2
76,2017-01-14,Swang,Rae Sremmurd,99,76,2
77,2017-01-14,Make Me (Cry),Noah Cyrus Featuring Labrinth,75,75,3
78,2017-01-14,Rockabye,Clean Bandit Featuring Sean Paul & Anne-Marie,79,78,4
79,2017-01-14,Seein' Red,Dustin Lynch,,,
80,2017-01-14,iSpy,KYLE Featuring Lil Yachty,,,
81,2017-01-14,Play That Song,Train,96,77,5
82,2017-01-14,Kill A Word,Eric Church Featuring Rhiannon Giddens,,82,3
83,2017-01-14,Million Reasons,Lady Gaga,70,52,8
84,2017-01-14,Alone,Marshmello,80,80,5
85,2017-01-14,Goosebumps,Travis Scott,,85,8
86,2017-01-14,My Sh*t,A Boogie Wit da Hoodie,,86,10
87,2017-01-14,Redbone,Childish Gambino,68,48,5
88,2017-01-14,All We Know,The Chainsmokers Featuring Phoebe Ryan,82,18,13
89,2017-01-14,Parachute,Chris Stapleton,,89,2
90,2017-01-14,Think A Little Less,Michael Ray,,,
91,2017-01-14,80s Mercedes,Maren Morris,,90,7
92,2017-01-14,Fresh Eyes,Andy Grammer,87,59,13
93,2017-01-14,Just Hold On,Steve Aoki & Louis Tomlinson,72,52,3
94,2017-01-14,Sex With Me,Rihanna,,92,9
95,2017-01-14,No Flockin,Kodak Black,,,
96,2017-01-14,Timeless,A Boogie Wit da Hoodie Featuring DJ SPINKING,,,
97,2017-01-14,Black Barbies,Nicki Minaj X Mike WiLL Made-It,,65,2
98,2017-01-14,Way Down We Go,Kaleo,,,
99,2017-01-14,Hate U Love U,Olivia O'Brien,,,
100,2017-01-14,Shaky Shaky,Daddy Yankee,,,
1,2017-01-21,Bad And Boujee,Migos Featuring Lil Uzi Vert,2,1,8
2,2017-01-21,Black Beatles,Rae Sremmurd Featuring Gucci Mane,1,1,17
3,2017-01-21,Closer,The Chainsmokers Featuring Halsey,4,1,23
4,2017-01-21,Starboy,The Weeknd Featuring Daft Punk,3,1,16
5,2017-01-21,24K Magic,Bruno Mars,5,4,13
6,2017-01-21,Side To Side,Ariana Grande Featuring Nicki Minaj,7,4,19
7,2017-01-21,Don't Wanna Know,Maroon 5 Featuring Kendrick Lamar,11,7,13
8,2017-01-21,Let Me Love You,DJ Snake Featuring Justin Bieber,8,4,22
9,2017-01-21,Fake Love,Drake,9,9,11
10,2017-01-21,Bad Things,Machine Gun Kelly x Camila Cabello,12,9,10
11,2017-01-21,Juju On That Beat (TZ Anthem),Zay Hilfigerrr & Zayion McCall,6,5,15
12,2017-01-21,Scars To Your Beautiful,Alessia Cara,15,12,19
13,2017-01-21,Heathens,twenty one pilots,13,2,29
14,2017-01-21,I Don't Wanna Live Forever (Fifty Shades Darker),Zayn / Taylor Swift,22,6,4
15,2017-01-21,Broccoli,D.R.A.M. Featuring Lil Yachty,10,5,30
16,2017-01-21,Caroline,Amine,14,11,18
17,2017-01-21,Starving,Hailee Steinfeld & Grey Featuring Zedd,18,12,23
18,2017-01-21,Bounce Back,Big Sean,21,18,9
19,2017-01-21,Mercy,Shawn Mendes,17,17,16
20,2017-01-21,Can't Stop The Feeling!,Justin Timberlake,25,1,35
21,2017-01-21,Love On The Brain,Rihanna,23,20,12
22,2017-01-21,All Time Low,Jon Bellion,16,16,13
23,2017-01-21,Treat You Better,Shawn Mendes,24,6,31
24,2017-01-21,OOOUUU,Young M.A,19,19,19
25,2017-01-21,I Feel It Coming,The Weeknd Featuring Daft Punk,34,22,7
26,2017-01-21,Cheap Thrills,Sia Featuring Sean Paul,30,1,47
27,2017-01-21,This Town,Niall Horan,20,20,15
28,2017-01-21,In The Name Of Love,Martin Garrix & Bebe Rexha,26,24,21
29,2017-01-21,Don't Let Me Down,The Chainsmokers Featuring Daya,37,3,47
30,2017-01-21,Blue Ain't Your Color,Keith Urban,28,24,17
31,2017-01-21,Love Me Now,John Legend,39,23,11
32,2017-01-21,The Greatest,Sia Featuring Kendrick Lamar,27,18,18
33,2017-01-21,I Hate U I Love U,gnash Featuring Olivia O'Brien,31,10,38
34,2017-01-21,Cold Water,Major Lazer Featuring Justin Bieber & MO,38,2,24
35,2017-01-21,Chill Bill,Rob $tone Featuring J. Davi$ & Spooks,29,29,23
36,2017-01-21,X,21 Savage & Metro Boomin Featuring Future,36,36,17
37,2017-01-21,Say You Won't Let Go,James Arthur,50,37,11
38,2017-01-21,Water Under The Bridge,Adele,44,38,9
39,2017-01-21,Unsteady,X Ambassadors,40,20,34
40,2017-01-21,You Was Right,Lil Uzi Vert,42,40,26
41,2017-01-21,How Far I'll Go,Auli'i Cravalho,49,41,6
42,2017-01-21,May We All,Florida Georgia Line Featuring Tim McGraw,45,30,19
43,2017-01-21,No Heart,21 Savage & Metro Boomin,43,43,11
44,2017-01-21,Better Man,Little Big Town,55,44,10
45,2017-01-21,Used To This,Future Featuring Drake,52,14,9
46,2017-01-21,Wanna Be That Song,Brett Eldredge,48,46,14
47,2017-01-21,Deja Vu,J. Cole,46,7,4
48,2017-01-21,Dirty Laundry,Carrie Underwood,54,48,12
49,2017-01-21,Party Monster,The Weeknd,53,16,7
50,2017-01-21,Too Much Sauce,DJ ESCO Featuring Future & Lil Uzi Vert,56,50,20
51,2017-01-21,Chantaje,Shakira Featuring Maluma,63,51,8
52,2017-01-21,Both,Gucci Mane Featuring Drake,57,41,3
53,2017-01-21,Party,Chris Brown Featuring Usher & Gucci Mane,58,53,3
54,2017-01-21,A Guy With A Girl,Blake Shelton,60,54,8
55,2017-01-21,Make Me (Cry),Noah Cyrus Featuring Labrinth,77,55,4
56,2017-01-21,HandClap,Fitz And The Tantrums,67,56,15
57,2017-01-21,Star Of The Show,Thomas Rhett,59,57,10
58,2017-01-21,How Far I'll Go,Alessia Cara,69,58,5
59,2017-01-21,Dirt On My Boots,Jon Pardi,64,59,5
60,2017-01-21,Selfish,PnB Rock,51,51,9
61,2017-01-21,Rockabye,Clean Bandit Featuring Sean Paul & Anne-Marie,78,61,5
62,2017-01-21,iSpy,KYLE Featuring Lil Yachty,80,62,2
63,2017-01-21,Sneakin',Drake Featuring 21 Savage,66,28,11
64,2017-01-21,Neighbors,J. Cole,61,13,4
65,2017-01-21,You're Welcome,Dwayne Johnson,73,65,6
66,2017-01-21,Song For Another Time,Old Dominion,72,59,15
67,2017-01-21,Sleep Without You,Brett Young,62,47,17
68,2017-01-21,Play That Song,Train,81,68,6
69,2017-01-21,Seein' Red,Dustin Lynch,79,69,2
70,2017-01-21,How I'll Always Be,Tim McGraw,70,70,12
71,2017-01-21,Swang,Rae Sremmurd,76,71,3
72,2017-01-21,Alone,Marshmello,84,72,6
73,2017-01-21,OTW,DJ Luke Nasty,74,73,3
74,2017-01-21,80s Mercedes,Maren Morris,91,74,8
75,2017-01-21,Red Opps,21 Savage,75,75,3
76,2017-01-21,Goosebumps,Travis Scott,85,76,9
77,2017-01-21,Moves,Big Sean,71,71,2
78,2017-01-21,Parachute,Chris Stapleton,89,78,3
79,2017-01-21,Kill A Word,Eric Church Featuring Rhiannon Giddens,82,79,4
80,2017-01-21,All We Know,The Chainsmokers Featuring Phoebe Ryan,88,18,14
81,2017-01-21,Redbone,Childish Gambino,87,48,6
82,2017-01-21,Immortal,J. Cole,68,11,4
83,2017-01-21,Sex With Me,Rihanna,94,83,10
84,2017-01-21,Hallelujah,Pentatonix,32,23,11
85,2017-01-21,Way Down We Go,Kaleo,98,85,2
86,2017-01-21,Million Reasons,Lady Gaga,83,52,9
87,2017-01-21,Think A Little Less,Michael Ray,90,87,2
88,2017-01-21,Shaky Shaky,Daddy Yankee,100,88,2
89,2017-01-21,Timeless,A Boogie Wit da Hoodie Featuring DJ SPINKING,96,89,2
90,2017-01-21,Congratulations,Post Malone Featuring Quavo,,83,2
91,2017-01-21,Fresh Eyes,Andy Grammer,92,59,14
92,2017-01-21,Sober Saturday Night,Chris Young Featuring Vince Gill,,,
93,2017-01-21,Beibs In The Trap,Travis Scott,,,
94,2017-01-21,I Got You,Bebe Rexha,,,
95,2017-01-21,The Weekend,Brantley Gilbert,,,
96,2017-01-21,My Sh*t,A Boogie Wit da Hoodie,86,86,11
97,2017-01-21,Key To The Streets,YFN Lucci Featuring Migos & Trouble,,70,11
98,2017-01-21,We Know The Way,Opetaia Foa'i & Lin-Manuel Miranda,,93,2
99,2017-01-21,Just Hold On,Steve Aoki & Louis Tomlinson,93,52,4
100,2017-01-21,Water,Ugly God,,,
1,2017-01-28,Shape Of You,Ed Sheeran,,,
2,2017-01-28,Bad And Boujee,Migos Featuring Lil Uzi Vert,1,1,9
3,2017-01-28,Black Beatles,Rae Sremmurd Featuring Gucci Mane,2,1,18
4,2017-01-28,Starboy,The Weeknd Featuring Daft Punk,4,1,17
5,2017-01-28,Closer,The Chainsmokers Featuring Halsey,3,1,24
6,2017-01-28,Castle On The Hill,Ed Sheeran,,,
7,2017-01-28,24K Magic,Bruno Mars,5,4,14
8,2017-01-28,Don't Wanna Know,Maroon 5 Featuring Kendrick Lamar,7,7,14
9,2017-01-28,Side To Side,Ariana Grande Featuring Nicki Minaj,6,4,20
10,2017-01-28,Bad Things,Machine Gun Kelly x Camila Cabello,10,9,11
11,2017-01-28,Fake Love,Drake,9,9,12
12,2017-01-28,I Don't Wanna Live Forever (Fifty Shades Darker),Zayn / Taylor Swift,14,6,5
13,2017-01-28,Scars To Your Beautiful,Alessia Cara,12,12,20
14,2017-01-28,Let Me Love You,DJ Snake Featuring Justin Bieber,8,4,23
15,2017-01-28,Caroline,Amine,16,11,19
16,2017-01-28,Bounce Back,Big Sean,18,16,10
17,2017-01-28,Juju On That Beat (TZ Anthem),Zay Hilfigerrr & Zayion McCall,11,5,16
18,2017-01-28,Heathens,twenty one pilots,13,2,30
19,2017-01-28,Love On The Brain,Rihanna,21,19,13
20,2017-01-28,Broccoli,D.R.A.M. Featuring Lil Yachty,15,5,31
21,2017-01-28,Starving,Hailee Steinfeld & Grey Featuring Zedd,17,12,24
22,2017-01-28,I Feel It Coming,The Weeknd Featuring Daft Punk,25,22,8
23,2017-01-28,Mercy,Shawn Mendes,19,17,17
24,2017-01-28,All Time Low,Jon Bellion,22,16,14
25,2017-01-28,Can't Stop The Feeling!,Justin Timberlake,20,1,36
26,2017-01-28,Treat You Better,Shawn Mendes,23,6,32
27,2017-01-28,Cheap Thrills,Sia Featuring Sean Paul,26,1,48
28,2017-01-28,This Town,Niall Horan,27,20,16
29,2017-01-28,Blue Ain't Your Color,Keith Urban,30,24,18
30,2017-01-28,Love Me Now,John Legend,31,23,12
31,2017-01-28,Say You Won't Let Go,James Arthur,37,31,12
32,2017-01-28,Don't Let Me Down,The Chainsmokers Featuring Daya,29,3,48
33,2017-01-28,Water Under The Bridge,Adele,38,33,10
34,2017-01-28,In The Name Of Love,Martin Garrix & Bebe Rexha,28,24,22
35,2017-01-28,The Greatest,Sia Featuring Kendrick Lamar,32,18,19
36,2017-01-28,X,21 Savage & Metro Boomin Featuring Future,36,36,18
37,2017-01-28,Chill Bill,Rob $tone Featuring J. Davi$ & Spooks,35,29,24
38,2017-01-28,Cold Water,Major Lazer Featuring Justin Bieber & MO,34,2,25
39,2017-01-28,OOOUUU,Young M.A,24,19,20
40,2017-01-28,You Was Right,Lil Uzi Vert,40,40,27
41,2017-01-28,I Hate U I Love U,gnash Featuring Olivia O'Brien,33,10,39
42,2017-01-28,iSpy,KYLE Featuring Lil Yachty,62,42,3
43,2017-01-28,Better Man,Little Big Town,44,43,11
44,2017-01-28,Both,Gucci Mane Featuring Drake,52,41,4
45,2017-01-28,Party,Chris Brown Featuring Usher & Gucci Mane,53,45,4
46,2017-01-28,No Heart,21 Savage & Metro Boomin,43,43,12
47,2017-01-28,Party Monster,The Weeknd,49,16,8
48,2017-01-28,Deja Vu,J. Cole,47,7,5
49,2017-01-28,Dirty Laundry,Carrie Underwood,48,48,13
50,2017-01-28,Used To This,Future Featuring Drake,45,14,10
51,2017-01-28,Rockabye,Clean Bandit Featuring Sean Paul & Anne-Marie,61,51,6
52,2017-01-28,May We All,Florida Georgia Line Featuring Tim McGraw,42,30,20
53,2017-01-28,A Guy With A Girl,Blake Shelton,54,53,9
54,2017-01-28,Chantaje,Shakira Featuring Maluma,51,51,9
55,2017-01-28,HandClap,Fitz And The Tantrums,56,55,16
56,2017-01-28,Star Of The Show,Thomas Rhett,57,56,11
57,2017-01-28,Wanna Be That Song,Brett Eldredge,46,46,15
58,2017-01-28,Dirt On My Boots,Jon Pardi,59,58,6
59,2017-01-28,How Far I'll Go,Alessia Cara,58,58,6
60,2017-01-28,Alone,Marshmello,72,60,7
61,2017-01-28,Selfish,PnB Rock,60,51,10
62,2017-01-28,Moves,Big Sean,77,62,3
63,2017-01-28,I Got You,Bebe Rexha,94,63,2
64,2017-01-28,Swang,Rae Sremmurd,71,64,4
65,2017-01-28,Seein' Red,Dustin Lynch,69,65,3
66,2017-01-28,Make Me (Cry),Noah Cyrus Featuring Labrinth,55,55,5
67,2017-01-28,How Far I'll Go,Auli'i Cravalho,41,41,7
68,2017-01-28,Play That Song,Train,68,68,7
69,2017-01-28,Sneakin',Drake Featuring 21 Savage,63,28,12
70,2017-01-28,Neighbors,J. Cole,64,13,5
71,2017-01-28,OTW,DJ Luke Nasty,73,71,4
72,2017-01-28,Redbone,Childish Gambino,81,48,7
73,2017-01-28,Goosebumps,Travis Scott,76,73,10
74,2017-01-28,Red Opps,21 Savage,75,74,4
75,2017-01-28,Sleep Without You,Brett Young,67,47,18
76,2017-01-28,Song For Another Time,Old Dominion,66,59,16
77,2017-01-28,Location,Khalid,,,
78,2017-01-28,80s Mercedes,Maren Morris,74,74,9
79,2017-01-28,Parachute,Chris Stapleton,78,78,4
80,2017-01-28,Kill A Word,Eric Church Featuring Rhiannon Giddens,79,79,5
81,2017-01-28,You're Welcome,Dwayne Johnson,65,65,7
82,2017-01-28,Think A Little Less,Michael Ray,87,82,3
83,2017-01-28,Sober Saturday Night,Chris Young Featuring Vince Gill,92,83,2
84,2017-01-28,Fresh Eyes,Andy Grammer,91,59,15
85,2017-01-28,Congratulations,Post Malone Featuring Quavo,90,83,3
86,2017-01-28,Sex With Me,Rihanna,83,83,11
87,2017-01-28,Water,Ugly God,100,87,2
88,2017-01-28,Timeless,A Boogie Wit da Hoodie Featuring DJ SPINKING,89,88,3
89,2017-01-28,Drinkin' Too Much,Sam Hunt,,,
90,2017-01-28,Beibs In The Trap,Travis Scott,93,90,2
91,2017-01-28,Way Down We Go,Kaleo,85,85,3
92,2017-01-28,All We Know,The Chainsmokers Featuring Phoebe Ryan,80,18,15
93,2017-01-28,The Weekend,Brantley Gilbert,95,93,2
94,2017-01-28,Call On Me,Starley,,94,2
95,2017-01-28,Today,Brad Paisley,,70,2
96,2017-01-28,Million Reasons,Lady Gaga,86,52,10
97,2017-01-28,Immortal,J. Cole,82,11,5
98,2017-01-28,What They Want,Russ,,83,8
99,2017-01-28,Just Hold On,Steve Aoki & Louis Tomlinson,99,52,5
100,2017-01-28,If The Boot Fits,Granger Smith,,,
1,2017-02-04,Bad And Boujee,Migos Featuring Lil Uzi Vert,2,1,10
2,2017-02-04,Shape Of You,Ed Sheeran,1,1,2
3,2017-02-04,Black Beatles,Rae Sremmurd Featuring Gucci Mane,3,1,19
4,2017-02-04,Closer,The Chainsmokers Featuring Halsey,5,1,25
5,2017-02-04,Starboy,The Weeknd Featuring Daft Punk,4,1,18
6,2017-02-04,Bad Things,Machine Gun Kelly x Camila Cabello,10,6,12
7,2017-02-04,Paris,The Chainsmokers,,,
8,2017-02-04,I Don't Wanna Live Forever (Fifty Shades Darker),Zayn / Taylor Swift,12,6,6
9,2017-02-04,Don't Wanna Know,Maroon 5 Featuring Kendrick Lamar,8,7,15
10,2017-02-04,24K Magic,Bruno Mars,7,4,15
11,2017-02-04,Fake Love,Drake,11,9,13
