Unnamed: 0,Week,Song,Artist,Last week,Peak position,Weeks on chart,Artist_fix
36,2008-01-12,Wake Up Call,Maroon 5,40.0,19.0,21.0,Maroon 5
37,2008-01-12,Like You'll Never See Me Again,Alicia Keys,19.0,13.0,8.0,Alicia Keys
38,2008-01-12,Pop Bottles,Birdman Featuring Lil Wayne,42.0,38.0,9.0,Birdman Featuring Lil Wayne
39,2008-01-12,Sensual Seduction,Snoop Dogg,27.0,27.0,5.0,Snoop Dogg
40,2008-01-12,S.O.S.,Jonas Brothers,85.0,17.0,21.0,Jonas Brothers
41,2008-01-12,Stay,Sugarland,44.0,32.0,12.0,Sugarland
42,2008-01-12,"Ready, Set, Don't Go",Billy Ray Cyrus With Miley Cyrus,53.0,42.0,15.0,Billy Ray Cyrus Featuring Miley Cyrus
43,2008-01-12,Hero/Heroine,Boys Like Girls,57.0,43.0,4.0,Boys Like Girls
44,2008-01-12,Sorry,Buckcherry,48.0,44.0,4.0,Buckcherry
45,2008-01-12,Can't Help But Wait,Trey Songz,24.0,14.0,15.0,Trey Songz
46,2008-01-12,Suffocate,J. Holiday,35.0,35.0,8.0,J. Holiday
47,2008-01-12,Who Knew,P!nk,49.0,9.0,30.0,P!nk
48,2008-01-12,See You Again,Miley Cyrus,60.0,48.0,4.0,Miley Cyrus
49,2008-01-12,Flashing Lights,Kanye West Featuring Dwele,36.0,36.0,6.0,Kanye West Featuring Dwele
50,2008-01-12,Soulja Girl,Soulja Boy Tell'em Featuring I-15,59.0,32.0,13.0,Soulja Boy Tell'em Featuring I-15
51,2008-01-12,Girlfriend,Bow Wow & Omarion,41.0,33.0,9.0,Bow Wow Featuring Omarion
52,2008-01-12,Don't Blink,Kenny Chesney,54.0,29.0,17.0,Kenny Chesney
53,2008-01-12,Gimme More,Britney Spears,65.0,3.0,17.0,Britney Spears
54,2008-01-12,crushcrushcrush,Paramore,83.0,54.0,3.0,Paramore
55,2008-01-12,So Small,Carrie Underwood,68.0,17.0,20.0,Carrie Underwood
56,2008-01-12,Get Buck In Here,"DJ Felli Fel Featuring Diddy, Akon, Ludacris & Lil Jon",52.0,41.0,8.0,"DJ Felli Fel Featuring Diddy, Akon Featuring Ludacris Featuring Lil Jon"
57,2008-01-12,Fake It,Seether,56.0,56.0,13.0,Seether
58,2008-01-12,He Said She Said,Ashley Tisdale,97.0,58.0,4.0,Ashley Tisdale
59,2008-01-12,1234,Feist,66.0,8.0,14.0,Feist
60,2008-01-12,Shawty Is A 10,The-Dream,50.0,17.0,17.0,The-Dream
61,2008-01-12,If I Had Eyes,Jack Johnson,47.0,47.0,3.0,Jack Johnson
62,2008-01-12,Witch Doctor (2007),Alvin And The Chipmunks Featuring Chris Classic,,,,Alvin And The Chipmunks Featuring Chris Classic
63,2008-01-12,Letter To Me,Brad Paisley,69.0,63.0,7.0,Brad Paisley
64,2008-01-12,Stop And Stare,OneRepublic,79.0,64.0,3.0,OneRepublic
65,2008-01-12,Won't Go Home Without You,Maroon 5,73.0,65.0,3.0,Maroon 5
66,2008-01-12,The Chipmunk Song (Christmas Don't Be Late) (2007),Alvin And The Chipmunks,70.0,66.0,2.0,Alvin And The Chipmunks
67,2008-01-12,Bad Day,Alvin And The Chipmunks,,,,Alvin And The Chipmunks
68,2008-01-12,Independent,Webbie Featuring Lil' Phat & Lil' Boosie,58.0,58.0,6.0,Webbie Featuring Lil' Phat & Lil' Boosie
69,2008-01-12,Shoulda Let You Go,Keyshia Cole Introducing Amina,51.0,41.0,14.0,Keyshia Cole Introducing Amina
70,2008-01-12,Pictures Of You,The Last Goodnight,86.0,70.0,12.0,The Last Goodnight
71,2008-01-12,Superstar,Lupe Fiasco Featuring Matthew Santos,64.0,64.0,3.0,Lupe Fiasco Featuring Matthew Santos
72,2008-01-12,My Drink N' My 2 Step,Cassidy Featuring Swizz Beatz,63.0,33.0,16.0,Cassidy Featuring Swizz Beatz
73,2008-01-12,Calabria 2008,Enur Featuring Natasja,61.0,61.0,7.0,Enur Featuring Natasja
74,2008-01-12,Watching Airplanes,Gary Allan,77.0,73.0,10.0,Gary Allan
75,2008-01-12,Firecracker,Josh Turner,71.0,50.0,16.0,Josh Turner
76,2008-01-12,Winner At A Losing Game,Rascal Flatts,74.0,61.0,10.0,Rascal Flatts
77,2008-01-12,What Do Ya Think About That,Montgomery Gentry,75.0,59.0,13.0,Montgomery Gentry
78,2008-01-12,Cleaning This Gun (Come On In Boy),Rodney Atkins,88.0,78.0,6.0,Rodney Atkins
79,2008-01-12,How 'Bout Them Cowgirls,George Strait,76.0,49.0,17.0,George Strait
80,2008-01-12,Freaky Gurl,Gucci Mane,82.0,62.0,15.0,Gucci Mane
81,2008-01-12,Baby Don't Go,Fabolous Featuring Jermaine Dupri,72.0,23.0,18.0,Fabolous Featuring Jermaine Dupri
82,2008-01-12,The Way I Am,Ingrid Michaelson,87.0,37.0,10.0,Ingrid Michaelson
83,2008-01-12,Go Girl,Pitbull Featuring Trina & Young Boss,100.0,83.0,4.0,Pitbull Featuring Trina Featuring Young Boss
84,2008-01-12,Feedback,Janet,,,,Janet
85,2008-01-12,International Harvester,Craig Morgan,95.0,85.0,5.0,Craig Morgan
86,2008-01-12,Funkytown,Alvin And The Chipmunks,,,,Alvin And The Chipmunks
87,2008-01-12,Taking Chances,Celine Dion,,54.0,5.0,Celine Dion
88,2008-01-12,Crying Out For Me,Mario,80.0,75.0,5.0,Mario
89,2008-01-12,I Remember,Keyshia Cole,84.0,80.0,3.0,Keyshia Cole
90,2008-01-12,Me Love,Sean Kingston,,14.0,18.0,Sean Kingston
91,2008-01-12,Everybody,Keith Urban,81.0,66.0,13.0,Keith Urban
92,2008-01-12,Work That,Mary J. Blige,78.0,65.0,5.0,Mary J. Blige
93,2008-01-12,All Around Me,Flyleaf,,,,Flyleaf
94,2008-01-12,Stealing Cinderella,Chuck Wicks,96.0,90.0,7.0,Chuck Wicks
95,2008-01-12,Falling In Love At A Coffee Shop,Landon Pigg,93.0,93.0,2.0,Landon Pigg
96,2008-01-12,Fall,Clay Walker,98.0,55.0,17.0,Clay Walker
97,2008-01-12,Fly Like Me,Chingy Featuring Amerie,89.0,89.0,2.0,Chingy Featuring Amerie
98,2008-01-12,Livin' Our Love Song,Jason Michael Carroll,,52.0,17.0,Jason Michael Carroll
99,2008-01-12,Citizen/Soldier,3 Doors Down,,,,3 Doors Down
100,2008-01-12,Leave It All To Me (iCarly Theme Song),Miranda Cosgrove Featuring Drake Bell,,,,Miranda Cosgrove Featuring Drake Bell
1,2008-01-19,Low,Flo Rida Featuring T-Pain,1.0,1.0,11.0,Flo Rida Featuring T-Pain
2,2008-01-19,No One,Alicia Keys,2.0,1.0,18.0,Alicia Keys
3,2008-01-19,Apologize,Timbaland Featuring OneRepublic,3.0,2.0,23.0,Timbaland Featuring OneRepublic
4,2008-01-19,Kiss Kiss,Chris Brown Featuring T-Pain,4.0,1.0,17.0,Chris Brown Featuring T-Pain
5,2008-01-19,Clumsy,Fergie,6.0,5.0,13.0,Fergie
6,2008-01-19,Bubbly,Colbie Caillat,7.0,5.0,28.0,Colbie Caillat
7,2008-01-19,Paralyzer,Finger Eleven,8.0,6.0,31.0,Finger Eleven
8,2008-01-19,Tattoo,Jordin Sparks,10.0,8.0,15.0,Jordin Sparks
9,2008-01-19,Love Song,Sara Bareilles,9.0,9.0,10.0,Sara Bareilles
10,2008-01-19,Crank That (Soulja Boy),Soulja Boy Tell'em,5.0,1.0,26.0,Soulja Boy Tell'em
11,2008-01-19,Hate That I Love You,Rihanna Featuring Ne-Yo,15.0,7.0,19.0,Rihanna Featuring Ne-Yo
12,2008-01-19,With You,Chris Brown,18.0,12.0,6.0,Chris Brown
13,2008-01-19,Take You There,Sean Kingston,13.0,13.0,10.0,Sean Kingston
14,2008-01-19,Cyclone,Baby Bash Featuring T-Pain,11.0,7.0,24.0,Baby Bash Featuring T-Pain
15,2008-01-19,Sweetest Girl (Dollar Bill),"Wyclef Jean Featuring Akon, Lil Wayne & Niia",12.0,12.0,17.0,Wyclef Jean Featuring Akon Featuring Lil Wayne Featuring Niia
16,2008-01-19,Our Song,Taylor Swift,17.0,16.0,15.0,Taylor Swift
17,2008-01-19,Love Like This,Natasha Bedingfield Featuring Sean Kingston,20.0,17.0,12.0,Natasha Bedingfield Featuring Sean Kingston
18,2008-01-19,Teardrops On My Guitar,Taylor Swift,19.0,18.0,31.0,Taylor Swift
19,2008-01-19,Good Life,Kanye West Featuring T-Pain,16.0,7.0,17.0,Kanye West Featuring T-Pain
20,2008-01-19,Big Girls Don't Cry,Fergie,21.0,1.0,38.0,Fergie
21,2008-01-19,Sensual Seduction,Snoop Dogg,39.0,21.0,6.0,Snoop Dogg
22,2008-01-19,Stronger,Kanye West,14.0,1.0,24.0,Kanye West
23,2008-01-19,Hypnotized,Plies Featuring Akon,22.0,14.0,15.0,Plies Featuring Akon
24,2008-01-19,How Far We've Come,matchbox twenty,24.0,11.0,19.0,matchbox twenty
25,2008-01-19,Like You'll Never See Me Again,Alicia Keys,37.0,13.0,9.0,Alicia Keys
26,2008-01-19,Don't Stop The Music,Rihanna,33.0,26.0,7.0,Rihanna
27,2008-01-19,Shadow Of The Day,Linkin Park,27.0,27.0,9.0,Linkin Park
28,2008-01-19,Piece Of Me,Britney Spears,28.0,21.0,10.0,Britney Spears
29,2008-01-19,I Don't Wanna Be In Love (Dance Floor Anthem),Good Charlotte,25.0,25.0,18.0,Good Charlotte
30,2008-01-19,The Way I Are,Timbaland Featuring Keri Hilson,29.0,3.0,32.0,Timbaland Featuring Keri Hilson
31,2008-01-19,Misery Business,Paramore,26.0,26.0,25.0,Paramore
32,2008-01-19,Into The Night,Santana Featuring Chad Kroeger,30.0,30.0,14.0,Santana Featuring Chad Kroeger
33,2008-01-19,Can't Help But Wait,Trey Songz,45.0,14.0,16.0,Trey Songz
34,2008-01-19,Just Fine,Mary J. Blige,34.0,22.0,12.0,Mary J. Blige
35,2008-01-19,Flashing Lights,Kanye West Featuring Dwele,49.0,35.0,7.0,Kanye West Featuring Dwele
36,2008-01-19,Over You,Daughtry,31.0,18.0,22.0,Daughtry
37,2008-01-19,Suffocate,J. Holiday,46.0,35.0,9.0,J. Holiday
38,2008-01-19,Rockstar,Nickelback,23.0,6.0,48.0,Nickelback
39,2008-01-19,Stay,Sugarland,41.0,32.0,13.0,Sugarland
40,2008-01-19,Duffle Bag Boy,Playaz Circle Featuring Lil Wayne,35.0,15.0,16.0,Playaz Circle Featuring Lil Wayne
41,2008-01-19,I'm So Hood,"DJ Khaled Featuring T-Pain, Trick Daddy, Rick Ross & Plies",32.0,19.0,17.0,"DJ Khaled Featuring T-Pain Featuring Trick Daddy, Rick Ross Featuring Plies"
42,2008-01-19,Who Knew,P!nk,47.0,9.0,31.0,P!nk
43,2008-01-19,"Ready, Set, Don't Go",Billy Ray Cyrus With Miley Cyrus,42.0,42.0,16.0,Billy Ray Cyrus Featuring Miley Cyrus
44,2008-01-19,Sorry,Buckcherry,44.0,44.0,5.0,Buckcherry
45,2008-01-19,Wake Up Call,Maroon 5,36.0,19.0,22.0,Maroon 5
46,2008-01-19,Pop Bottles,Birdman Featuring Lil Wayne,38.0,38.0,10.0,Birdman Featuring Lil Wayne
47,2008-01-19,See You Again,Miley Cyrus,48.0,47.0,5.0,Miley Cyrus
48,2008-01-19,Girlfriend,Bow Wow & Omarion,51.0,33.0,10.0,Bow Wow Featuring Omarion
49,2008-01-19,Stop And Stare,OneRepublic,64.0,49.0,4.0,OneRepublic
50,2008-01-19,Independent,Webbie Featuring Lil' Phat & Lil' Boosie,68.0,50.0,7.0,Webbie Featuring Lil' Phat & Lil' Boosie
51,2008-01-19,Hero/Heroine,Boys Like Girls,43.0,43.0,5.0,Boys Like Girls
52,2008-01-19,Feedback,Janet,84.0,52.0,2.0,Janet
53,2008-01-19,Don't Blink,Kenny Chesney,52.0,29.0,18.0,Kenny Chesney
54,2008-01-19,Letter To Me,Brad Paisley,63.0,54.0,8.0,Brad Paisley
55,2008-01-19,Get Buck In Here,"DJ Felli Fel Featuring Diddy, Akon, Ludacris & Lil Jon",56.0,41.0,9.0,"DJ Felli Fel Featuring Diddy, Akon Featuring Ludacris Featuring Lil Jon"
56,2008-01-19,Fake It,Seether,57.0,56.0,14.0,Seether
57,2008-01-19,Shawty Is A 10,The-Dream,60.0,17.0,18.0,The-Dream
58,2008-01-19,Shoulda Let You Go,Keyshia Cole Introducing Amina,69.0,41.0,15.0,Keyshia Cole Introducing Amina
59,2008-01-19,Winner At A Losing Game,Rascal Flatts,76.0,59.0,11.0,Rascal Flatts
60,2008-01-19,Calabria 2008,Enur Featuring Natasja,73.0,60.0,8.0,Enur Featuring Natasja
61,2008-01-19,Watching Airplanes,Gary Allan,74.0,61.0,11.0,Gary Allan
62,2008-01-19,What Do Ya Think About That,Montgomery Gentry,77.0,59.0,14.0,Montgomery Gentry
63,2008-01-19,Gimme More,Britney Spears,53.0,3.0,18.0,Britney Spears
64,2008-01-19,Witch Doctor (2007),Alvin And The Chipmunks Featuring Chris Classic,62.0,62.0,2.0,Alvin And The Chipmunks Featuring Chris Classic
65,2008-01-19,crushcrushcrush,Paramore,54.0,54.0,4.0,Paramore
66,2008-01-19,Soulja Girl,Soulja Boy Tell'em Featuring I-15,50.0,32.0,14.0,Soulja Boy Tell'em Featuring I-15
67,2008-01-19,Firecracker,Josh Turner,75.0,50.0,17.0,Josh Turner
68,2008-01-19,Start All Over,Miley Cyrus,,,,Miley Cyrus
69,2008-01-19,Won't Go Home Without You,Maroon 5,65.0,65.0,4.0,Maroon 5
70,2008-01-19,He Said She Said,Ashley Tisdale,58.0,58.0,5.0,Ashley Tisdale
71,2008-01-19,I Remember,Keyshia Cole,89.0,71.0,4.0,Keyshia Cole
