Unnamed: 0,Week,Song,Artist,Last week,Peak position,Weeks on chart,Artist_fix
1,2011-01-08,Grenade,Bruno Mars,2.0,1.0,13.0,Bruno Mars
2,2011-01-08,Firework,Katy Perry,1.0,1.0,10.0,Katy Perry
3,2011-01-08,We R Who We R,Kesha,5.0,1.0,9.0,Kesha
4,2011-01-08,What's My Name?,Rihanna Featuring Drake,3.0,1.0,10.0,Rihanna Featuring Drake
5,2011-01-08,Raise Your Glass,P!nk,4.0,1.0,12.0,P!nk
6,2011-01-08,Black And Yellow,Wiz Khalifa,12.0,6.0,12.0,Wiz Khalifa
7,2011-01-08,Tonight (I'm Lovin' You),Enrique Iglesias Featuring Ludacris & DJ Frank E,13.0,7.0,5.0,Enrique Iglesias Featuring Ludacris Featuring DJ Frank E
8,2011-01-08,Bottoms Up,Trey Songz Featuring Nicki Minaj,11.0,6.0,20.0,Trey Songz Featuring Nicki Minaj
9,2011-01-08,The Time (Dirty Bit),The Black Eyed Peas,8.0,4.0,7.0,The Black Eyed Peas
10,2011-01-08,Just The Way You Are,Bruno Mars,6.0,1.0,23.0,Bruno Mars
11,2011-01-08,6 Foot 7 Foot,Lil Wayne Featuring Cory Gunz,9.0,9.0,2.0,Lil Wayne Featuring Cory Gunz
12,2011-01-08,Just A Dream,Nelly,10.0,3.0,19.0,Nelly
13,2011-01-08,Only Girl (In The World),Rihanna,7.0,1.0,16.0,Rihanna
14,2011-01-08,No Hands,Waka Flocka Flame Featuring Roscoe Dash & Wale,18.0,14.0,16.0,Waka Flocka Flame Featuring Roscoe Dash Featuring Wale
15,2011-01-08,Like A G6,Far*East Movement Featuring Cataracs & Dev,14.0,1.0,20.0,Far*East Movement Featuring Cataracs Featuring Dev
16,2011-01-08,Dynamite,Taio Cruz,17.0,2.0,30.0,Taio Cruz
17,2011-01-08,DJ Got Us Fallin' In Love,Usher Featuring Pitbull,15.0,4.0,24.0,Usher Featuring Pitbull
18,2011-01-08,Coming Home,Diddy - Dirty Money Featuring Skylar Grey,19.0,18.0,5.0,Diddy - Dirty Money Featuring Skylar Grey
19,2011-01-08,Yeah 3X,Chris Brown,20.0,19.0,9.0,Chris Brown
20,2011-01-08,Please Don't Go,Mike Posner,21.0,16.0,14.0,Mike Posner
21,2011-01-08,Teenage Dream,Katy Perry,22.0,1.0,23.0,Katy Perry
22,2011-01-08,Stereo Love,Edward Maya & Vika Jigulina,16.0,16.0,12.0,Edward Maya Featuring Vika Jigulina
23,2011-01-08,Whip My Hair,Willow,35.0,11.0,10.0,Willow
24,2011-01-08,Animal,Neon Trees,23.0,13.0,30.0,Neon Trees
25,2011-01-08,Right Above It,Lil Wayne Featuring Drake,28.0,6.0,19.0,Lil Wayne Featuring Drake
26,2011-01-08,F**k You! (Forget You),Cee Lo Green,24.0,9.0,18.0,Cee Lo Green
27,2011-01-08,Back To December,Taylor Swift,26.0,6.0,9.0,Taylor Swift
28,2011-01-08,Secrets,OneRepublic,25.0,21.0,27.0,OneRepublic
29,2011-01-08,No Love,Eminem Featuring Lil Wayne,37.0,23.0,17.0,Eminem Featuring Lil Wayne
30,2011-01-08,I Just Had Sex,The Lonely Island Featuring Akon,,,,The Lonely Island Featuring Akon
31,2011-01-08,Pretty Girl Rock,Keri Hilson,42.0,31.0,5.0,Keri Hilson
32,2011-01-08,Hey Baby (Drop It To The Floor),Pitbull Featuring T-Pain,27.0,27.0,13.0,Pitbull Featuring T-Pain
33,2011-01-08,If I Die Young,The Band Perry,34.0,19.0,25.0,The Band Perry
34,2011-01-08,Love Like Woe,The Ready Set,48.0,27.0,20.0,The Ready Set
35,2011-01-08,Love The Way You Lie,Eminem Featuring Rihanna,44.0,1.0,27.0,Eminem Featuring Rihanna
36,2011-01-08,Club Can't Handle Me,Flo Rida Featuring David Guetta,32.0,9.0,26.0,Flo Rida Featuring David Guetta
37,2011-01-08,Right Thru Me,Nicki Minaj,29.0,26.0,13.0,Nicki Minaj
38,2011-01-08,I Like It,Enrique Iglesias Featuring Pitbull,33.0,4.0,33.0,Enrique Iglesias Featuring Pitbull
39,2011-01-08,Rocketeer,Far*East Movement Featuring Ryan Tedder,41.0,39.0,4.0,Far*East Movement Featuring Ryan Tedder
40,2011-01-08,Stuck Like Glue,Sugarland,47.0,17.0,22.0,Sugarland
41,2011-01-08,Higher,Taio Cruz Featuring Travie McCoy,80.0,41.0,2.0,Taio Cruz Featuring Travie McCoy
42,2011-01-08,Mine,Taylor Swift,52.0,3.0,21.0,Taylor Swift
43,2011-01-08,Jar Of Hearts,Christina Perri,46.0,34.0,13.0,Christina Perri
44,2011-01-08,Deuces,Chris Brown Featuring Tyga & Kevin McCall,38.0,14.0,26.0,Chris Brown Featuring Tyga Featuring Kevin McCall
45,2011-01-08,Aston Martin Music,Rick Ross Featuring Drake & Chrisette Michele,30.0,30.0,13.0,Rick Ross Featuring Drake Featuring Chrisette Michele
46,2011-01-08,My Kinda Party,Jason Aldean,43.0,39.0,18.0,Jason Aldean
47,2011-01-08,Felt Good On My Lips,Tim McGraw,40.0,26.0,8.0,Tim McGraw
48,2011-01-08,Somewhere With You,Kenny Chesney,36.0,36.0,8.0,Kenny Chesney
49,2011-01-08,Hold My Hand,Michael Jackson Duet With Akon,39.0,39.0,6.0,Michael Jackson Duet Featuring Akon
50,2011-01-08,Kush,Dr. Dre Featuring Snoop Dogg & Akon,45.0,34.0,6.0,Dr. Dre Featuring Snoop Dogg Featuring Akon
51,2011-01-08,Down On Me,Jeremih Featuring 50 Cent,53.0,51.0,7.0,Jeremih Featuring 50 Cent
52,2011-01-08,Memories,David Guetta Featuring Kid Cudi,50.0,46.0,12.0,David Guetta Featuring Kid Cudi
53,2011-01-08,Rhythm of Love,Plain White T's,55.0,53.0,15.0,Plain White T's
54,2011-01-08,Who Are You When I'm Not Looking,Blake Shelton,51.0,51.0,8.0,Blake Shelton
55,2011-01-08,Dog Days Are Over,Florence + The Machine,56.0,21.0,15.0,Florence Featuring The Machine
56,2011-01-08,We No Speak Americano,Yolanda Be Cool & Dcup,57.0,29.0,15.0,Yolanda Be Cool Featuring Dcup
57,2011-01-08,Don't You Wanna Stay,Jason Aldean With Kelly Clarkson,60.0,56.0,8.0,Jason Aldean Featuring Kelly Clarkson
58,2011-01-08,Freak The Freak Out,Victorious Cast Featuring Victoria Justice,,58.0,2.0,Victorious Cast Featuring Victoria Justice
59,2011-01-08,Who Dat Girl,Flo Rida Featuring Akon,69.0,55.0,4.0,Flo Rida Featuring Akon
60,2011-01-08,Can't Be Friends,Trey Songz,49.0,43.0,15.0,Trey Songz
61,2011-01-08,As She's Walking Away,Zac Brown Band Featuring Alan Jackson,54.0,32.0,20.0,Zac Brown Band Featuring Alan Jackson
62,2011-01-08,Fall For Your Type,Jamie Foxx Featuring Drake,75.0,62.0,3.0,Jamie Foxx Featuring Drake
