Unnamed: 0,Week,Song,Artist,Last week,Peak position,Weeks on chart,Artist_fix
1,2013-01-05,Locked Out Of Heaven,Bruno Mars,1.0,1.0,12.0,Bruno Mars
2,2013-01-05,Diamonds,Rihanna,2.0,1.0,13.0,Rihanna
3,2013-01-05,Ho Hey,The Lumineers,3.0,3.0,29.0,The Lumineers
4,2013-01-05,I Knew You Were Trouble.,Taylor Swift,10.0,3.0,10.0,Taylor Swift
5,2013-01-05,Beauty And A Beat,Justin Bieber Featuring Nicki Minaj,7.0,5.0,11.0,Justin Bieber Featuring Nicki Minaj
6,2013-01-05,Die Young,Kesha,4.0,2.0,13.0,Kesha
7,2013-01-05,One More Night,Maroon 5,5.0,1.0,27.0,Maroon 5
8,2013-01-05,I Cry,Flo Rida,6.0,6.0,13.0,Flo Rida
9,2013-01-05,Home,Phillip Phillips,8.0,7.0,26.0,Phillip Phillips
10,2013-01-05,Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz,13.0,10.0,12.0,Macklemore Featuring Ryan Lewis Featuring Wanz
11,2013-01-05,Don't You Worry Child,Swedish House Mafia Featuring John Martin,12.0,11.0,14.0,Swedish House Mafia Featuring John Martin
12,2013-01-05,Scream & Shout,will.i.am & Britney Spears,15.0,12.0,4.0,will.i.am Featuring Britney Spears
13,2013-01-05,Try,P!nk,14.0,13.0,9.0,P!nk
14,2013-01-05,Some Nights,fun.,9.0,3.0,44.0,fun.
15,2013-01-05,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,11.0,6.0,21.0,Ne-Yo
16,2013-01-05,Girl On Fire,Alicia Keys Featuring Nicki Minaj,16.0,11.0,16.0,Alicia Keys Featuring Nicki Minaj
17,2013-01-05,The A Team,Ed Sheeran,17.0,17.0,24.0,Ed Sheeran
18,2013-01-05,It's Time,Imagine Dragons,19.0,18.0,29.0,Imagine Dragons
19,2013-01-05,Gangnam Style,PSY,18.0,2.0,16.0,PSY
20,2013-01-05,Swimming Pools (Drank),Kendrick Lamar,21.0,17.0,19.0,Kendrick Lamar
21,2013-01-05,All I Want For Christmas Is You,Mariah Carey,25.0,21.0,4.0,Mariah Carey
22,2013-01-05,Cruise,Florida Georgia Line Featuring Nelly,20.0,16.0,19.0,Florida Georgia Line Featuring Nelly
23,2013-01-05,Clique,"Kanye West, Jay-Z, Big Sean",22.0,12.0,16.0,"Kanye West, Jay-Z Featuring Big Sean"
24,2013-01-05,F**kin Problems,"AsAP Rocky Featuring Drake, 2 Chainz & Kendrick Lamar",32.0,24.0,8.0,AsAP Rocky Featuring Drake Featuring 2 Chainz Featuring Kendrick Lamar
25,2013-01-05,Adorn,Miguel,23.0,17.0,21.0,Miguel
26,2013-01-05,Sweet Nothing,Calvin Harris Featuring Florence Welch,33.0,26.0,7.0,Calvin Harris Featuring Florence Welch
27,2013-01-05,Don't Stop The Party,Pitbull Featuring TJR,30.0,27.0,10.0,Pitbull Featuring TJR
28,2013-01-05,Too Close,Alex Clare,24.0,7.0,39.0,Alex Clare
29,2013-01-05,We Are Never Ever Getting Back Together,Taylor Swift,27.0,1.0,20.0,Taylor Swift
30,2013-01-05,Catch My Breath,Kelly Clarkson,49.0,30.0,9.0,Kelly Clarkson
31,2013-01-05,Va Va Voom,Nicki Minaj,26.0,22.0,10.0,Nicki Minaj
32,2013-01-05,Little Talks,Of Monsters And Men,31.0,31.0,31.0,Of Monsters And Men
33,2013-01-05,I'm Different,2 Chainz,42.0,33.0,6.0,2 Chainz
34,2013-01-05,No Worries,Lil Wayne Featuring Detail,39.0,34.0,16.0,Lil Wayne Featuring Detail
